Download_date,State,City,Station,From Date,To Date,PM2.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 10:00,08-10-2017 11:00,26.01
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 11:00,08-10-2017 12:00,15.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 12:00,08-10-2017 13:00,39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 13:00,08-10-2017 14:00,42.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 14:00,08-10-2017 15:00,28.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 15:00,08-10-2017 16:00,20.43
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 16:00,08-10-2017 17:00,48.19
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 17:00,08-10-2017 18:00,83.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 18:00,08-10-2017 19:00,50.63
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 19:00,08-10-2017 20:00,53.2
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 20:00,08-10-2017 21:00,36.1
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 21:00,08-10-2017 22:00,32.17
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 22:00,08-10-2017 23:00,29.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",08-10-2017 23:00,09-10-2017 00:00,16.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 00:00,09-10-2017 01:00,13.14
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 01:00,09-10-2017 02:00,17.85
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 02:00,09-10-2017 03:00,18
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 03:00,09-10-2017 04:00,22.84
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 04:00,09-10-2017 05:00,15
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 05:00,09-10-2017 06:00,22.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 06:00,09-10-2017 07:00,26.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 07:00,09-10-2017 08:00,39.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 08:00,09-10-2017 09:00,36.88
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 09:00,09-10-2017 10:00,44.43
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 10:00,09-10-2017 11:00,39.93
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 11:00,09-10-2017 12:00,28.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 12:00,09-10-2017 13:00,37.4
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 13:00,09-10-2017 14:00,51.63
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 14:00,09-10-2017 15:00,40.22
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 15:00,09-10-2017 16:00,62.58
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 16:00,09-10-2017 17:00,60.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 17:00,09-10-2017 18:00,44.95
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 18:00,09-10-2017 19:00,35.07
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 19:00,09-10-2017 20:00,31.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 20:00,09-10-2017 21:00,43.49
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 21:00,09-10-2017 22:00,40.09
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 22:00,09-10-2017 23:00,41.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",09-10-2017 23:00,10-10-2017 00:00,45.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 00:00,10-10-2017 01:00,44.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 01:00,10-10-2017 02:00,34.9
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 02:00,10-10-2017 03:00,37.15
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 03:00,10-10-2017 04:00,33.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 04:00,10-10-2017 05:00,26.43
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 05:00,10-10-2017 06:00,34.85
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 06:00,10-10-2017 07:00,18.9
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 07:00,10-10-2017 08:00,25.98
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 08:00,10-10-2017 09:00,515.09
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 09:00,10-10-2017 10:00,340.83
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 10:00,10-10-2017 11:00,186.3
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 11:00,10-10-2017 12:00,7.48
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 12:00,10-10-2017 13:00,0.18
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 13:00,10-10-2017 14:00,6.66
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 14:00,10-10-2017 15:00,49.55
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 15:00,10-10-2017 16:00,53.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 16:00,10-10-2017 17:00,51.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 17:00,10-10-2017 18:00,48.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 18:00,10-10-2017 19:00,68.65
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 19:00,10-10-2017 20:00,60.66
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 20:00,10-10-2017 21:00,44.56
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 21:00,10-10-2017 22:00,34.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 22:00,10-10-2017 23:00,35.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",10-10-2017 23:00,11-10-2017 00:00,36.19
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 00:00,11-10-2017 01:00,43.66
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 01:00,11-10-2017 02:00,28.26
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 02:00,11-10-2017 03:00,29.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 03:00,11-10-2017 04:00,26.74
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 04:00,11-10-2017 05:00,27.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 05:00,11-10-2017 06:00,36.07
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 06:00,11-10-2017 07:00,33.55
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 07:00,11-10-2017 08:00,91.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 08:00,11-10-2017 09:00,58.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 09:00,11-10-2017 10:00,46.51
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 10:00,11-10-2017 11:00,50.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 11:00,11-10-2017 12:00,45.99
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 12:00,11-10-2017 13:00,29.35
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 13:00,11-10-2017 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 14:00,11-10-2017 15:00,31.61
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 15:00,11-10-2017 16:00,61.73
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 16:00,11-10-2017 17:00,53.75
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 17:00,11-10-2017 18:00,40.53
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 18:00,11-10-2017 19:00,33.29
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 19:00,11-10-2017 20:00,30.85
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 20:00,11-10-2017 21:00,31.09
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 21:00,11-10-2017 22:00,35.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 22:00,11-10-2017 23:00,33.71
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-10-2017 23:00,12-10-2017 00:00,29.63
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 00:00,12-10-2017 01:00,29.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 01:00,12-10-2017 02:00,30.51
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 02:00,12-10-2017 03:00,35.57
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 03:00,12-10-2017 04:00,37.49
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 04:00,12-10-2017 05:00,35.52
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 05:00,12-10-2017 06:00,47.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 06:00,12-10-2017 07:00,99.93
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 07:00,12-10-2017 08:00,100.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 08:00,12-10-2017 09:00,68.12
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 09:00,12-10-2017 10:00,49.01
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 10:00,12-10-2017 11:00,41.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 11:00,12-10-2017 12:00,39.45
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 12:00,12-10-2017 13:00,32.66
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 13:00,12-10-2017 14:00,24.53
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 14:00,12-10-2017 15:00,16.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 15:00,12-10-2017 16:00,13.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 16:00,12-10-2017 17:00,26.19
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 17:00,12-10-2017 18:00,36.77
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 18:00,12-10-2017 19:00,28.55
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 19:00,12-10-2017 20:00,20.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 20:00,12-10-2017 21:00,12.58
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 21:00,12-10-2017 22:00,15.1
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 22:00,12-10-2017 23:00,35.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",12-10-2017 23:00,13-10-2017 00:00,33.63
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 00:00,13-10-2017 01:00,39.17
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 01:00,13-10-2017 02:00,43.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 02:00,13-10-2017 03:00,41.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 03:00,13-10-2017 04:00,52.61
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 04:00,13-10-2017 05:00,57.52
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 05:00,13-10-2017 06:00,42.1
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 06:00,13-10-2017 07:00,39.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 07:00,13-10-2017 08:00,40.77
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 08:00,13-10-2017 09:00,42.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 09:00,13-10-2017 10:00,32.52
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 10:00,13-10-2017 11:00,26.29
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 11:00,13-10-2017 12:00,50.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 12:00,13-10-2017 13:00,80.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 13:00,13-10-2017 14:00,79.97
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 14:00,13-10-2017 15:00,48.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 15:00,13-10-2017 16:00,34.14
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 16:00,13-10-2017 17:00,29.74
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 17:00,13-10-2017 18:00,25.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 18:00,13-10-2017 19:00,13.12
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 19:00,13-10-2017 20:00,18.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 20:00,13-10-2017 21:00,46.96
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 21:00,13-10-2017 22:00,58.86
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 22:00,13-10-2017 23:00,51.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",13-10-2017 23:00,14-10-2017 00:00,43.65
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 00:00,14-10-2017 01:00,33.51
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 01:00,14-10-2017 02:00,43.55
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 02:00,14-10-2017 03:00,53.26
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 03:00,14-10-2017 04:00,36.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 04:00,14-10-2017 05:00,33.32
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 05:00,14-10-2017 06:00,33.46
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 06:00,14-10-2017 07:00,37.13
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 07:00,14-10-2017 08:00,42.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 08:00,14-10-2017 09:00,43.22
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 09:00,14-10-2017 10:00,40.76
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 10:00,14-10-2017 11:00,28.82
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 11:00,14-10-2017 12:00,23.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 12:00,14-10-2017 13:00,28.15
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 13:00,14-10-2017 14:00,35.13
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 14:00,14-10-2017 15:00,63.66
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 15:00,14-10-2017 16:00,81.41
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 16:00,14-10-2017 17:00,76.79
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 17:00,14-10-2017 18:00,64.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 18:00,14-10-2017 19:00,72.73
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 19:00,14-10-2017 20:00,59.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 20:00,14-10-2017 21:00,54.76
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 21:00,14-10-2017 22:00,50.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 22:00,14-10-2017 23:00,41.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",14-10-2017 23:00,15-10-2017 00:00,39.18
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 00:00,15-10-2017 01:00,37.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 01:00,15-10-2017 02:00,30.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 02:00,15-10-2017 03:00,26.08
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 03:00,15-10-2017 04:00,38.28
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 04:00,15-10-2017 05:00,61.07
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 05:00,15-10-2017 06:00,48.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 06:00,15-10-2017 07:00,36.17
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 07:00,15-10-2017 08:00,31.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 08:00,15-10-2017 09:00,27.69
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 09:00,15-10-2017 10:00,26.36
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 10:00,15-10-2017 11:00,24.7
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 11:00,15-10-2017 12:00,22.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 12:00,15-10-2017 13:00,26.18
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 13:00,15-10-2017 14:00,39.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 14:00,15-10-2017 15:00,46.54
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 15:00,15-10-2017 16:00,54.23
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 16:00,15-10-2017 17:00,62.37
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 17:00,15-10-2017 18:00,44.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 18:00,15-10-2017 19:00,22.2
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 19:00,15-10-2017 20:00,19.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",15-10-2017 20:00,15-10-2017 21:00,40.32
