id,year,statename,pcname,candidate,sex,age,PC Type,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance
3012,2004,TAMIL NADU,Tindivanam,ELLANGOVAN. ARANGA,M,,GEN,GEN,IND,,,,6650,0.57%,0.91%,1158938,7,729863,0,0,OTHERS
3013,2004,TAMIL NADU,Tindivanam,RANGANATHAN. S,M,,GEN,GEN,IND,,,,5338,0.46%,0.73%,1158938,8,729863,0,0,OTHERS
3014,2004,TAMIL NADU,Tindivanam,RAYAR. K,M,,GEN,GEN,BSP,,,,3938,0.34%,0.54%,1158938,9,729863,0,0,OTHERS
3015,2004,TAMIL NADU,Tindivanam,SOUNDARARAJAN. N K,M,,GEN,GEN,IND,,,,3443,0.30%,0.47%,1158938,10,729863,0,0,OTHERS
3016,2004,TAMIL NADU,Tindivanam,NAVANEETHE KRISHNAN. B,M,,GEN,GEN,IND,,,,1540,0.13%,0.21%,1158938,11,729863,0,0,OTHERS
3017,2004,TAMIL NADU,Tindivanam,SEKAR. I M,M,,GEN,GEN,IND,,,,1401,0.12%,0.19%,1158938,12,729863,0,0,OTHERS
3018,2004,TAMIL NADU,Tindivanam,ASHOK KUMAR. P N,M,,GEN,GEN,IND,,,,990,0.09%,0.14%,1158938,13,729863,0,0,OTHERS
3019,2004,TAMIL NADU,Tindivanam,SALVAM. M,M,,GEN,GEN,IND,,,,844,0.07%,0.12%,1158938,14,729863,0,0,OTHERS
3020,2004,TAMIL NADU,Tindivanam,INIYADAYALAN. G,M,,GEN,GEN,IND,,,,725,0.06%,0.10%,1158938,15,729863,0,0,OTHERS
3021,2004,TAMIL NADU,Tindivanam,KUZANDAIVELU. T,M,,GEN,GEN,IND,,,,701,0.06%,0.10%,1158938,16,729863,0,0,OTHERS
3022,2004,TAMIL NADU,Tindivanam,ARASAN. K,M,,GEN,SC,IND,,,,625,0.05%,0.09%,1158938,17,729863,0,0,OTHERS
3023,2004,TAMIL NADU,Tindivanam,KASI. G,M,,GEN,GEN,IND,,,,472,0.04%,0.06%,1158938,18,729863,0,0,OTHERS
3024,2004,TAMIL NADU,Cuddalore,VENKATAPATHY. K,M,,GEN,GEN,DMK,,,,400059,33.15%,52.63%,1206876,1,760187,1,0,UPA
3025,2004,TAMIL NADU,Cuddalore,RAJENDRAN. R,M,,GEN,GEN,ADMK,,,,268707,22.26%,35.35%,1206876,2,760187,0,1,NDA
3026,2004,TAMIL NADU,Cuddalore,SARWAR KHAN. E,M,,GEN,GEN,JD(U),,,,53406,4.43%,7.03%,1206876,3,760187,0,0,NDA
3027,2004,TAMIL NADU,Cuddalore,VEERAPATRAN. P. M,M,,GEN,GEN,IND,,,,13664,1.13%,1.80%,1206876,4,760187,0,0,OTHERS
3028,2004,TAMIL NADU,Cuddalore,SANTHIYAGURAJ. M,M,,GEN,GEN,BSP,,,,5766,0.48%,0.76%,1206876,5,760187,0,0,OTHERS
3029,2004,TAMIL NADU,Cuddalore,RAJENDIRAN. M,M,,GEN,SC,IND,,,,5030,0.42%,0.66%,1206876,6,760187,0,0,OTHERS
3030,2004,TAMIL NADU,Cuddalore,VIJAYKUMAR. P,M,,GEN,SC,IND,,,,3544,0.29%,0.47%,1206876,7,760187,0,0,OTHERS
3031,2004,TAMIL NADU,Cuddalore,THIYAGARAJAN. R,M,,GEN,GEN,IND,,,,2599,0.22%,0.34%,1206876,8,760187,0,0,OTHERS
3032,2004,TAMIL NADU,Cuddalore,RAVI. K,M,,GEN,GEN,IND,,,,2327,0.19%,0.31%,1206876,9,760187,0,0,OTHERS
3033,2004,TAMIL NADU,Cuddalore,DHARMALINGAM MARUR. N,M,,GEN,SC,RLD,,,,1936,0.16%,0.25%,1206876,10,760187,0,0,OTHERS
3034,2004,TAMIL NADU,Cuddalore,MURUGAN. C,M,,GEN,GEN,IND,,,,1373,0.11%,0.18%,1206876,11,760187,0,0,OTHERS
3035,2004,TAMIL NADU,Cuddalore,GOVINDAN. M,M,,GEN,GEN,IND,,,,920,0.08%,0.12%,1206876,12,760187,0,0,OTHERS
3036,2004,TAMIL NADU,Cuddalore,DHANAKOTTI. G,M,,GEN,SC,IND,,,,849,0.07%,0.11%,1206876,13,760187,0,0,OTHERS
3037,2004,TAMIL NADU,Chidambaram,"PONNUSWAMY, E.",M,,SC,SC,PMK,,,,343424,30.51%,46.17%,1125487,1,743871,1,0,UPA
3038,2004,TAMIL NADU,Chidambaram,THIRUMAAVALAVAN THOL,M,,SC,SC,JD(U),,,,255773,22.73%,34.38%,1125487,2,743871,0,1,NDA
3039,2004,TAMIL NADU,Chidambaram,PERIASAMY. D,M,,SC,SC,BJP,,,,113974,10.13%,15.32%,1125487,3,743871,0,0,NDA
3040,2004,TAMIL NADU,Chidambaram,RAMALINGAM. D,M,,SC,SC,IND,,,,6051,0.54%,0.81%,1125487,4,743871,0,0,OTHERS
3041,2004,TAMIL NADU,Chidambaram,JAWAHARLAL NEHRU. P,M,,SC,SC,JP,,,,5526,0.49%,0.74%,1125487,5,743871,0,0,OTHERS
3042,2004,TAMIL NADU,Chidambaram,KUMAR. K,M,,SC,SC,BSP,,,,5092,0.45%,0.68%,1125487,6,743871,0,0,OTHERS
3043,2004,TAMIL NADU,Chidambaram,PONNUSAMY. V E,M,,SC,SC,IND,,,,3159,0.28%,0.42%,1125487,7,743871,0,0,OTHERS
3044,2004,TAMIL NADU,Chidambaram,PERIYASAMY. S A,M,,SC,SC,IND,,,,2828,0.25%,0.38%,1125487,8,743871,0,0,OTHERS
3045,2004,TAMIL NADU,Chidambaram,RAMAMOORTHY.,M,,SC,SC,IND,,,,2003,0.18%,0.27%,1125487,9,743871,0,0,OTHERS
3046,2004,TAMIL NADU,Chidambaram,KANAGASABAI. R,M,,SC,SC,IND,,,,1758,0.16%,0.24%,1125487,10,743871,0,0,OTHERS
3047,2004,TAMIL NADU,Chidambaram,ARCHUNAN. T,M,,SC,SC,IND,,,,1486,0.13%,0.20%,1125487,11,743871,0,0,OTHERS
3048,2004,TAMIL NADU,Chidambaram,PURUSHOTHMAN. K,M,,SC,SC,IND,,,,1274,0.11%,0.17%,1125487,12,743871,0,0,OTHERS
3049,2004,TAMIL NADU,Chidambaram,THIRAVIDAMANI. S,M,,SC,SC,IND,,,,1062,0.09%,0.14%,1125487,13,743871,0,0,OTHERS
3050,2004,TAMIL NADU,Dharmapuri,"SENTHIL, DR. R.",M,,GEN,GEN,PMK,,,,397540,30.69%,55.93%,1295521,1,710736,1,0,UPA
3051,2004,TAMIL NADU,Dharmapuri,ELANGOVAN. P. D.,M,,GEN,GEN,BJP,,,,181450,14.01%,25.53%,1295521,2,710736,0,1,NDA
3052,2004,TAMIL NADU,Dharmapuri,MUNUSAMY (ALAIS) THAMILSELVAN. M,M,,GEN,SC,JD(U),,,,62960,4.86%,8.86%,1295521,3,710736,0,0,NDA
3053,2004,TAMIL NADU,Dharmapuri,BALASUBRAMANIAM. M,M,,GEN,GEN,TDK,,,,23553,1.82%,3.31%,1295521,4,710736,0,0,OTHERS
3054,2004,TAMIL NADU,Dharmapuri,JAGANATHAN. V. P,M,,GEN,GEN,IND,,,,10968,0.85%,1.54%,1295521,5,710736,0,0,OTHERS
3055,2004,TAMIL NADU,Dharmapuri,MAHENDRAN. D,M,,GEN,GEN,IND,,,,10370,0.80%,1.46%,1295521,6,710736,0,0,OTHERS
3056,2004,TAMIL NADU,Dharmapuri,KANNAN KALIRU,M,,GEN,SC,BSP,,,,6220,0.48%,0.88%,1295521,7,710736,0,0,OTHERS
3057,2004,TAMIL NADU,Dharmapuri,PADMARAJAN. DR. K,M,,GEN,GEN,IND,,,,5161,0.40%,0.73%,1295521,8,710736,0,0,OTHERS
3058,2004,TAMIL NADU,Dharmapuri,BAYAS AHAMED. A. J,M,,GEN,GEN,IND,,,,3085,0.24%,0.43%,1295521,9,710736,0,0,OTHERS
3059,2004,TAMIL NADU,Dharmapuri,MURUGAN. R,M,,GEN,GEN,IND,,,,2844,0.22%,0.40%,1295521,10,710736,0,0,OTHERS
3060,2004,TAMIL NADU,Dharmapuri,AYYAPPAN. R,M,,GEN,GEN,IND,,,,2178,0.17%,0.31%,1295521,11,710736,0,0,OTHERS
3061,2004,TAMIL NADU,Dharmapuri,SENTHIL. K,M,,GEN,GEN,IND,,,,1911,0.15%,0.27%,1295521,12,710736,0,0,OTHERS
3062,2004,TAMIL NADU,Dharmapuri,SUBRAMANI. P,M,,GEN,GEN,IND,,,,1751,0.14%,0.25%,1295521,13,710736,0,0,OTHERS
3063,2004,TAMIL NADU,Krishnagiri,SUGAVANAM. E. G,M,,GEN,GEN,DMK,,,,403297,32.20%,54.51%,1252580,1,739864,1,0,UPA
3064,2004,TAMIL NADU,Krishnagiri,NANJE GOWDU. K,M,,GEN,GEN,ADMK,,,,284075,22.68%,38.40%,1252580,2,739864,0,1,NDA
3065,2004,TAMIL NADU,Krishnagiri,SANAULLA SHARIFF. H,M,,GEN,GEN,BSP,,,,14055,1.12%,1.90%,1252580,3,739864,0,0,OTHERS
3066,2004,TAMIL NADU,Krishnagiri,SYED NIKHAR. A,M,,GEN,GEN,IND,,,,11830,0.94%,1.60%,1252580,4,739864,0,0,OTHERS
3067,2004,TAMIL NADU,Krishnagiri,AMEERJAN. S,M,,GEN,GEN,IND,,,,8679,0.69%,1.17%,1252580,5,739864,0,0,OTHERS
3068,2004,TAMIL NADU,Krishnagiri,KUPPUSAMY. P. K,M,,GEN,GEN,IND,,,,6277,0.50%,0.85%,1252580,6,739864,0,0,OTHERS
3069,2004,TAMIL NADU,Krishnagiri,KRISHNAMOORTHY RAO. V. M,M,,GEN,GEN,IND,,,,6253,0.50%,0.85%,1252580,7,739864,0,0,OTHERS
3070,2004,TAMIL NADU,Krishnagiri,KRISHNACHETTY. T. V,M,,GEN,GEN,IND,,,,4271,0.34%,0.58%,1252580,8,739864,0,0,OTHERS
3071,2004,TAMIL NADU,Rasipuram,RANI. K,F,,SC,SC,INC,,,,384170,33.92%,55.20%,1132426,1,695990,1,0,UPA
3072,2004,TAMIL NADU,Rasipuram,ANBALAGAN. S,M,,SC,SC,ADMK,,,,249637,22.04%,35.87%,1132426,2,695990,0,1,NDA
3073,2004,TAMIL NADU,Rasipuram,AYYASAMY. S,M,,SC,SC,JD(U),,,,24522,2.17%,3.52%,1132426,3,695990,0,0,NDA
3074,2004,TAMIL NADU,Rasipuram,RAVI. R,M,,SC,SC,IND,,,,12286,1.08%,1.77%,1132426,4,695990,0,0,OTHERS
3075,2004,TAMIL NADU,Rasipuram,MARIYAPPAN. M P,M,,SC,SC,BSP,,,,6403,0.57%,0.92%,1132426,5,695990,0,0,OTHERS
3076,2004,TAMIL NADU,Rasipuram,KUMARAVEL. N,M,,SC,SC,JP,,,,4171,0.37%,0.60%,1132426,6,695990,0,0,OTHERS
3077,2004,TAMIL NADU,Rasipuram,PONMENY ( SELVI) M P V,F,,SC,SC,IND,,,,3956,0.35%,0.57%,1132426,7,695990,0,0,OTHERS
3078,2004,TAMIL NADU,Rasipuram,MANIVANNAN. K,M,,SC,SC,IND,,,,3577,0.32%,0.51%,1132426,8,695990,0,0,OTHERS
3079,2004,TAMIL NADU,Rasipuram,BALASUBRAMANIAM. M,M,,SC,SC,IND,,,,2355,0.21%,0.34%,1132426,9,695990,0,0,OTHERS
3080,2004,TAMIL NADU,Rasipuram,NALLA THAMBI. C,M,,SC,SC,IND,,,,1419,0.13%,0.20%,1132426,10,695990,0,0,OTHERS
3081,2004,TAMIL NADU,Rasipuram,SENTHIL KUMAR. P,M,,SC,SC,IND,,,,1188,0.10%,0.17%,1132426,11,695990,0,0,OTHERS
3082,2004,TAMIL NADU,Rasipuram,SHANKAR. K M,M,,SC,SC,IND,,,,1152,0.10%,0.17%,1132426,12,695990,0,0,OTHERS
3083,2004,TAMIL NADU,Rasipuram,ABIMANYU. N,M,,SC,SC,IND,,,,1140,0.10%,0.16%,1132426,13,695990,0,0,OTHERS
3084,2004,TAMIL NADU,Salem,THANGKABALU K. V.,M,,GEN,GEN,INC,,,,444591,35.53%,59.93%,1251141,1,741847,1,0,UPA
3085,2004,TAMIL NADU,Salem,RAJASEKARAN. A,M,,GEN,GEN,ADMK,,,,268964,21.50%,36.26%,1251141,2,741847,0,1,NDA
3086,2004,TAMIL NADU,Salem,SHAH JAHAN. M A,M,,GEN,GEN,IND,,,,8466,0.68%,1.14%,1251141,3,741847,0,0,OTHERS
3087,2004,TAMIL NADU,Salem,JAYA VENUGOPAL. C D,M,,GEN,GEN,IND,,,,4346,0.35%,0.59%,1251141,4,741847,0,0,OTHERS
3088,2004,TAMIL NADU,Salem,BALAKRISHNAN. N,M,,GEN,GEN,ABHM,,,,4101,0.33%,0.55%,1251141,5,741847,0,0,OTHERS
3089,2004,TAMIL NADU,Salem,RAJAVEL. R,M,,GEN,GEN,JP,,,,3916,0.31%,0.53%,1251141,6,741847,0,0,OTHERS
3090,2004,TAMIL NADU,Salem,RAJAVEL. M,M,,GEN,GEN,IND,,,,1334,0.11%,0.18%,1251141,7,741847,0,0,OTHERS
3091,2004,TAMIL NADU,Salem,ASRAF ALI. DR. A K,M,,GEN,GEN,IND,,,,920,0.07%,0.12%,1251141,8,741847,0,0,OTHERS
3092,2004,TAMIL NADU,Salem,BASKAR. A,M,,GEN,GEN,IND,,,,829,0.07%,0.11%,1251141,9,741847,0,0,OTHERS
3093,2004,TAMIL NADU,Salem,RATHINAM. P,M,,GEN,GEN,IND,,,,747,0.06%,0.10%,1251141,10,741847,0,0,OTHERS
3094,2004,TAMIL NADU,Salem,BASHEER. J,M,,GEN,GEN,IND,,,,690,0.06%,0.09%,1251141,11,741847,0,0,OTHERS
3095,2004,TAMIL NADU,Salem,GOPAL. K A,M,,GEN,GEN,IND,,,,673,0.05%,0.09%,1251141,12,741847,0,0,OTHERS
3096,2004,TAMIL NADU,Salem,KANNAN. G A,M,,GEN,GEN,IND,,,,660,0.05%,0.09%,1251141,13,741847,0,0,OTHERS
3097,2004,TAMIL NADU,Salem,SELVAM. K,M,,GEN,GEN,IND,,,,611,0.05%,0.08%,1251141,14,741847,0,0,OTHERS
3098,2004,TAMIL NADU,Salem,SYED MOHAMMED. M,M,,GEN,GEN,IND,,,,589,0.05%,0.08%,1251141,15,741847,0,0,OTHERS
3099,2004,TAMIL NADU,Tiruchengode,SUBBULAKSHMI JAGADEESAN,F,,GEN,GEN,DMK,,,,501569,34.75%,58.00%,1443197,1,864735,1,0,UPA
3100,2004,TAMIL NADU,Tiruchengode,PALANISWAMI. K,M,,GEN,GEN,ADMK,,,,322172,22.32%,37.26%,1443197,2,864735,0,1,NDA
3101,2004,TAMIL NADU,Tiruchengode,PALANISAMY. K,M,,GEN,GEN,IND,,,,14208,0.98%,1.64%,1443197,3,864735,0,0,OTHERS
3102,2004,TAMIL NADU,Tiruchengode,BALASUBRAMANYAM. K M,M,,GEN,GEN,BSP,,,,6746,0.47%,0.78%,1443197,4,864735,0,0,OTHERS
3103,2004,TAMIL NADU,Tiruchengode,PALANISAMY. R,M,,GEN,GEN,IND,,,,5282,0.37%,0.61%,1443197,5,864735,0,0,OTHERS
3104,2004,TAMIL NADU,Tiruchengode,SHANMUGAM. N,M,,GEN,GEN,JP,,,,3145,0.22%,0.36%,1443197,6,864735,0,0,OTHERS
3105,2004,TAMIL NADU,Tiruchengode,GOVINDARAJ. A,M,,GEN,GEN,CPI(ML)(L),,,,2431,0.17%,0.28%,1443197,7,864735,0,0,LEFT FRONT
3106,2004,TAMIL NADU,Tiruchengode,PARAMASIVAM. S,M,,GEN,SC,IND,,,,1932,0.13%,0.22%,1443197,8,864735,0,0,OTHERS
3107,2004,TAMIL NADU,Tiruchengode,SUBBULAKSHMI. ( TMT) S,F,,GEN,GEN,IND,,,,1343,0.09%,0.16%,1443197,9,864735,0,0,OTHERS
3108,2004,TAMIL NADU,Tiruchengode,DHARMENDRAN. D,M,,GEN,SC,IND,,,,1288,0.09%,0.15%,1443197,10,864735,0,0,OTHERS
3109,2004,TAMIL NADU,Tiruchengode,DHANDAPANI. A,M,,GEN,GEN,IND,,,,1185,0.08%,0.14%,1443197,11,864735,0,0,OTHERS
3110,2004,TAMIL NADU,Tiruchengode,NATARAJAN. C,M,,GEN,GEN,IND,,,,1147,0.08%,0.13%,1443197,12,864735,0,0,OTHERS
3111,2004,TAMIL NADU,Tiruchengode,CHANDRA SEKARAN. K,M,,GEN,SC,IND,,,,1020,0.07%,0.12%,1443197,13,864735,0,0,OTHERS
3112,2004,TAMIL NADU,Tiruchengode,TAMIL MANI. K,M,,GEN,SC,IND,,,,983,0.07%,0.11%,1443197,14,864735,0,0,OTHERS
3113,2004,TAMIL NADU,Nilgiris,PRABHU R.,M,,GEN,GEN,INC,,,,494121,37.50%,63.26%,1317502,1,781152,1,0,UPA
3114,2004,TAMIL NADU,Nilgiris,MATHAN. M @ MASTER MATHAN. M,M,,GEN,GEN,BJP,,,,257619,19.55%,32.98%,1317502,2,781152,0,1,NDA
3115,2004,TAMIL NADU,Nilgiris,PAPPANNAN. T. K,M,,GEN,GEN,IND,,,,10649,0.81%,1.36%,1317502,3,781152,0,0,OTHERS
3116,2004,TAMIL NADU,Nilgiris,KUMARAN. P,M,,GEN,GEN,YSP,,,,6580,0.50%,0.84%,1317502,4,781152,0,0,OTHERS
3117,2004,TAMIL NADU,Nilgiris,TIRRUMURTHI. M,M,,GEN,GEN,IND,,,,3630,0.28%,0.46%,1317502,5,781152,0,0,OTHERS
3118,2004,TAMIL NADU,Nilgiris,SHANMUGAM. P,M,,GEN,SC,IND,,,,2188,0.17%,0.28%,1317502,6,781152,0,0,OTHERS
3119,2004,TAMIL NADU,Nilgiris,SENTHILKUMAR. V,M,,GEN,GEN,ABHM,,,,2167,0.16%,0.28%,1317502,7,781152,0,0,OTHERS
3120,2004,TAMIL NADU,Nilgiris,DHARMARAJ. M,M,,GEN,GEN,JP,,,,2112,0.16%,0.27%,1317502,8,781152,0,0,OTHERS
3121,2004,TAMIL NADU,Nilgiris,PARTHASARATHI. K,M,,GEN,GEN,JD(U),,,,1824,0.14%,0.23%,1317502,9,781152,0,0,NDA
3122,2004,TAMIL NADU,Gobichettipalayam,"ELANGOVAN, E. V. K. S.",M,,GEN,GEN,INC,,,,426826,40.56%,62.75%,1052350,1,680240,1,0,UPA
3123,2004,TAMIL NADU,Gobichettipalayam,"GOVINDARAJAR, N. R.",M,,GEN,GEN,ADMK,,,,212349,20.18%,31.22%,1052350,2,680240,0,1,NDA
3124,2004,TAMIL NADU,Gobichettipalayam,"SHAIK MUHAIDEEN, S.",M,,GEN,GEN,IND,,,,15356,1.46%,2.26%,1052350,3,680240,0,0,OTHERS
3125,2004,TAMIL NADU,Gobichettipalayam,"MUTHUSAMY, K. K.",M,,GEN,GEN,BSP,,,,6039,0.57%,0.89%,1052350,4,680240,0,0,OTHERS
3126,2004,TAMIL NADU,Gobichettipalayam,"ARUL JOTHE, B. K.",M,,GEN,GEN,JP,,,,5225,0.50%,0.77%,1052350,5,680240,0,0,OTHERS
3127,2004,TAMIL NADU,Gobichettipalayam,"SHEIK DAVOOD, A. M.",M,,GEN,GEN,IND,,,,4490,0.43%,0.66%,1052350,6,680240,0,0,OTHERS
3128,2004,TAMIL NADU,Gobichettipalayam,"PERUMAL, P.",M,,GEN,SC,IND,,,,1998,0.19%,0.29%,1052350,7,680240,0,0,OTHERS
3129,2004,TAMIL NADU,Gobichettipalayam,"MUTHAN, S.",M,,GEN,SC,IND,,,,1896,0.18%,0.28%,1052350,8,680240,0,0,OTHERS
3130,2004,TAMIL NADU,Gobichettipalayam,"MALATHI SHANMUGAM, ( THIRUMATHI)",F,,GEN,GEN,TDK,,,,1795,0.17%,0.26%,1052350,9,680240,0,0,OTHERS
3131,2004,TAMIL NADU,Gobichettipalayam,"SELVAN, S.",M,,GEN,SC,IND,,,,1503,0.14%,0.22%,1052350,10,680240,0,0,OTHERS
3132,2004,TAMIL NADU,Gobichettipalayam,"KARUPPUSAMY, S. R.",M,,GEN,SC,IND,,,,1315,0.12%,0.19%,1052350,11,680240,0,0,OTHERS
3133,2004,TAMIL NADU,Gobichettipalayam,"KANNAIAN, N.",M,,GEN,SC,IND,,,,1311,0.12%,0.19%,1052350,12,680240,0,0,OTHERS
3134,2004,TAMIL NADU,Coimbatore,"SUBBARAYAN, K.",M,,GEN,GEN,CPI,,,,504981,31.88%,57.43%,1584223,1,879335,1,0,LEFT FRONT
3135,2004,TAMIL NADU,Coimbatore,RADHAKISHNAN. C. P,M,,GEN,GEN,BJP,,,,340476,21.49%,38.72%,1584223,2,879335,0,1,NDA
3136,2004,TAMIL NADU,Coimbatore,VELLINGIRI. S,M,,GEN,GEN,IND,,,,11562,0.73%,1.31%,1584223,3,879335,0,0,OTHERS
3137,2004,TAMIL NADU,Coimbatore,NOOR MUHAMAD. A,M,,GEN,GEN,BSP,,,,4484,0.28%,0.51%,1584223,4,879335,0,0,OTHERS
3138,2004,TAMIL NADU,Coimbatore,MOOGAMBIKAI MANI,M,,GEN,GEN,SHS,,,,4437,0.28%,0.50%,1584223,5,879335,0,0,NDA
3139,2004,TAMIL NADU,Coimbatore,RANGASAMY. O,M,,GEN,SC,IND,,,,3222,0.20%,0.37%,1584223,6,879335,0,0,OTHERS
3140,2004,TAMIL NADU,Coimbatore,RANGASAMY. R,M,,GEN,GEN,IND,,,,2855,0.18%,0.32%,1584223,7,879335,0,0,OTHERS
3141,2004,TAMIL NADU,Coimbatore,RAJENDRAN,M,,GEN,GEN,JP,,,,2329,0.15%,0.26%,1584223,8,879335,0,0,OTHERS
3142,2004,TAMIL NADU,Coimbatore,SUBBURAJU. K,M,,GEN,GEN,IND,,,,2271,0.14%,0.26%,1584223,9,879335,0,0,OTHERS
3143,2004,TAMIL NADU,Coimbatore,ANNADURAI. A,M,,GEN,GEN,IND,,,,1218,0.08%,0.14%,1584223,10,879335,0,0,OTHERS
3144,2004,TAMIL NADU,Coimbatore,ANBARASU. R,M,,GEN,GEN,IND,,,,1031,0.07%,0.12%,1584223,11,879335,0,0,OTHERS
3145,2004,TAMIL NADU,Pollachi,"KRISHNAN, DR. C",M,,SC,SC,MDMK,,,,364988,35.12%,56.76%,1039279,1,643073,1,0,UPA
3146,2004,TAMIL NADU,Pollachi,MURUGAN. G,M,,SC,SC,ADMK,,,,244067,23.48%,37.95%,1039279,2,643073,0,1,NDA
3147,2004,TAMIL NADU,Pollachi,RAJKUMAR. R,M,,SC,SC,IND,,,,13039,1.25%,2.03%,1039279,3,643073,0,0,OTHERS
3148,2004,TAMIL NADU,Pollachi,GANESAN. K M,M,,SC,SC,IND,,,,6503,0.63%,1.01%,1039279,4,643073,0,0,OTHERS
3149,2004,TAMIL NADU,Pollachi,KRISHNAN. A,M,,SC,SC,IND,,,,5452,0.52%,0.85%,1039279,5,643073,0,0,OTHERS
3150,2004,TAMIL NADU,Pollachi,MUTHUKUMAR. N,M,,SC,SC,BSP,,,,5294,0.51%,0.82%,1039279,6,643073,0,0,OTHERS
3151,2004,TAMIL NADU,Pollachi,DEVARAJ. K,M,,SC,SC,IND,,,,3656,0.35%,0.57%,1039279,7,643073,0,0,OTHERS
3152,2004,TAMIL NADU,Palani,"KHARVENTHAN, S. K.",M,,GEN,GEN,INC,,,,448900,41.22%,64.50%,1088931,1,696007,1,0,UPA
3153,2004,TAMIL NADU,Palani,KISHORE KUMAR. K,M,,GEN,GEN,ADMK,,,,217407,19.97%,31.24%,1088931,2,696007,0,1,NDA
3154,2004,TAMIL NADU,Palani,JEYAPRAKASH. P,M,,GEN,SC,IND,,,,11337,1.04%,1.63%,1088931,3,696007,0,0,OTHERS
3155,2004,TAMIL NADU,Palani,SUBRAMANIYAM. T,M,,GEN,GEN,BSP,,,,5554,0.51%,0.80%,1088931,4,696007,0,0,OTHERS
3156,2004,TAMIL NADU,Palani,PARAMESHVARAN. S,M,,GEN,GEN,IND,,,,3524,0.32%,0.51%,1088931,5,696007,0,0,OTHERS
3157,2004,TAMIL NADU,Palani,SOUNDARARAJAN. V S,M,,GEN,GEN,JP,,,,2605,0.24%,0.37%,1088931,6,696007,0,0,OTHERS
3158,2004,TAMIL NADU,Palani,ABDUL HAKKEEM. A,M,,GEN,GEN,IND,,,,1440,0.13%,0.21%,1088931,7,696007,0,0,OTHERS
3159,2004,TAMIL NADU,Palani,NAGALINGAM. S,M,,GEN,SC,IND,,,,1411,0.13%,0.20%,1088931,8,696007,0,0,OTHERS
3160,2004,TAMIL NADU,Palani,THANGAPANDI. R,M,,GEN,SC,IND,,,,1138,0.10%,0.16%,1088931,9,696007,0,0,OTHERS
3161,2004,TAMIL NADU,Palani,KARUNAGARAN. I,M,,GEN,SC,IND,,,,1078,0.10%,0.15%,1088931,10,696007,0,0,OTHERS
3162,2004,TAMIL NADU,Palani,CHINNASAMY. R,M,,GEN,SC,IND,,,,1048,0.10%,0.15%,1088931,11,696007,0,0,OTHERS
3163,2004,TAMIL NADU,Dindigul,"CHITTHAN, N. S. V.",M,,GEN,GEN,INC,,,,407116,35.80%,58.92%,1137313,1,690973,1,0,UPA
3164,2004,TAMIL NADU,Dindigul,JEYARAMAN. M,M,,GEN,GEN,ADMK,,,,251945,22.15%,36.46%,1137313,2,690973,0,1,NDA
3165,2004,TAMIL NADU,Dindigul,RAVINDRAN. J,M,,GEN,SC,IND,,,,10359,0.91%,1.50%,1137313,3,690973,0,0,OTHERS
3166,2004,TAMIL NADU,Dindigul,THINAKARA KUMAR. P,M,,GEN,GEN,JP,,,,5850,0.51%,0.85%,1137313,4,690973,0,0,OTHERS
3167,2004,TAMIL NADU,Dindigul,PUSHPA SACHAN,F,,GEN,GEN,JD(U),,,,5206,0.46%,0.75%,1137313,5,690973,0,0,NDA
3168,2004,TAMIL NADU,Dindigul,PERUMAL. M,M,,GEN,SC,BSP,,,,5011,0.44%,0.73%,1137313,6,690973,0,0,OTHERS
3169,2004,TAMIL NADU,Dindigul,KANDAVEL. P,M,,GEN,SC,IND,,,,2456,0.22%,0.36%,1137313,7,690973,0,0,OTHERS
3170,2004,TAMIL NADU,Dindigul,MACHAKKALAI. M,M,,GEN,SC,IND,,,,2288,0.20%,0.33%,1137313,8,690973,0,0,OTHERS
3171,2004,TAMIL NADU,Madurai,"MOHAN, P.",M,,GEN,GEN,CPM,,,,414433,30.84%,56.01%,1344023,1,739937,1,0,LEFT FRONT
3172,2004,TAMIL NADU,Madurai,"BOSE, A K.",M,,GEN,GEN,ADMK,,,,281593,20.95%,38.06%,1344023,2,739937,0,1,NDA
3173,2004,TAMIL NADU,Madurai,"SAKTHIVEL, P.",M,,GEN,SC,JD(U),,,,12093,0.90%,1.63%,1344023,3,739937,0,0,NDA
3174,2004,TAMIL NADU,Madurai,SUBRAMANIAN SWAMY,M,,GEN,GEN,JP,,,,12009,0.89%,1.62%,1344023,4,739937,0,0,OTHERS
3175,2004,TAMIL NADU,Madurai,"BHASKARAN, PON.",M,,GEN,GEN,IND,,,,5514,0.41%,0.75%,1344023,5,739937,0,0,OTHERS
3176,2004,TAMIL NADU,Madurai,MAHALINGAM. N,M,,GEN,GEN,IND,,,,5478,0.41%,0.74%,1344023,6,739937,0,0,OTHERS
3177,2004,TAMIL NADU,Madurai,"RADHAKRISHNAN, S.",M,,GEN,SC,BSP,,,,2646,0.20%,0.36%,1344023,7,739937,0,0,OTHERS
3178,2004,TAMIL NADU,Madurai,RAJENDRAN. M,M,,GEN,GEN,IND,,,,1067,0.08%,0.14%,1344023,8,739937,0,0,OTHERS
3179,2004,TAMIL NADU,Madurai,BASKARAN. S,M,,GEN,GEN,IND,,,,1062,0.08%,0.14%,1344023,9,739937,0,0,OTHERS
