id,year,statename,pcname,candidate,sex,age,PC Type,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance
2671,1999,TAMIL NADU,Chengalpattu,"Balaraman, C.",M,,GEN,,JD(S),,,,18028,1.50%,2.58%,1200040,3,699911,0,0,OTHERS
2672,1999,TAMIL NADU,Chengalpattu,"Usman, S.S.",M,,GEN,,IND,,,,7007,0.58%,1.00%,1200040,4,699911,0,0,OTHERS
2673,1999,TAMIL NADU,Chengalpattu,"Krishna Parayanar, Mu.",M,,GEN,,IND,,,,6616,0.55%,0.95%,1200040,5,699911,0,0,OTHERS
2674,1999,TAMIL NADU,Chengalpattu,"Madhavan, B.",M,,GEN,,RJD,,,,3040,0.25%,0.43%,1200040,6,699911,0,0,CONGRESS
2675,1999,TAMIL NADU,Chengalpattu,Agaram Chitharanjan Doss,M,,GEN,,IND,,,,1498,0.12%,0.21%,1200040,7,699911,0,0,OTHERS
2676,1999,TAMIL NADU,Chengalpattu,"Murugan, K.",M,,GEN,,IND,,,,1307,0.11%,0.19%,1200040,8,699911,0,0,OTHERS
2677,1999,TAMIL NADU,Chengalpattu,"Jayakumar, B.",M,,GEN,,IND,,,,949,0.08%,0.14%,1200040,9,699911,0,0,OTHERS
2678,1999,TAMIL NADU,Chengalpattu,"Gnanamani, R.",M,,GEN,,IND,,,,939,0.08%,0.13%,1200040,10,699911,0,0,OTHERS
2679,1999,TAMIL NADU,Chengalpattu,"Angamuthu, C.N.",M,,GEN,,IND,,,,506,0.04%,0.07%,1200040,11,699911,0,0,OTHERS
2680,1999,TAMIL NADU,Arakkonam,"Jagathrakshakan, S. Dr.",M,,GEN,,DMK,,,,346520,30.94%,46.65%,1120043,1,742796,1,0,NDA
2681,1999,TAMIL NADU,Arakkonam,"Thangka Balu, K.V.",M,,GEN,,INC,,,,250876,22.40%,33.77%,1120043,2,742796,0,1,CONGRESS
2682,1999,TAMIL NADU,Arakkonam,"Velu, A.M.",M,,GEN,,TMC(M),,,,121386,10.84%,16.34%,1120043,3,742796,0,0,OTHERS
2683,1999,TAMIL NADU,Arakkonam,"Arunkumar, S.",M,,GEN,,RPI(A),,,,2180,0.19%,0.29%,1120043,4,742796,0,0,OTHERS
2684,1999,TAMIL NADU,Arakkonam,"Sampath, S.",M,,GEN,,IND,,,,1683,0.15%,0.23%,1120043,5,742796,0,0,OTHERS
2685,1999,TAMIL NADU,Arakkonam,"Maniezhilan, A. Pulavar",M,,GEN,,IND,,,,989,0.09%,0.13%,1120043,6,742796,0,0,OTHERS
2686,1999,TAMIL NADU,Arakkonam,"Raji, A.D.",M,,GEN,,IND,,,,656,0.06%,0.09%,1120043,7,742796,0,0,OTHERS
2687,1999,TAMIL NADU,Arakkonam,"Kanthappan, A.",M,,GEN,,IND,,,,607,0.05%,0.08%,1120043,8,742796,0,0,OTHERS
2688,1999,TAMIL NADU,Arakkonam,"Balaraman, S.",M,,GEN,,IND,,,,568,0.05%,0.08%,1120043,9,742796,0,0,OTHERS
2689,1999,TAMIL NADU,Arakkonam,"Muniswamy, K.A.",M,,GEN,,IND,,,,419,0.04%,0.06%,1120043,10,742796,0,0,OTHERS
2690,1999,TAMIL NADU,Arakkonam,"Amirdhalingam, T.R.",M,,GEN,,IND,,,,229,0.02%,0.03%,1120043,11,742796,0,0,OTHERS
2691,1999,TAMIL NADU,Vellore,"Shanmugam, N.T.",M,,GEN,,PMK,,,,324547,28.16%,46.19%,1152421,1,702639,1,0,NDA
2692,1999,TAMIL NADU,Vellore,Mohamed Asif,M,,GEN,,ADMK,,,,298862,25.93%,42.53%,1152421,2,702639,0,1,CONGRESS
2693,1999,TAMIL NADU,Vellore,"Thamizharasan, C.K.",M,,GEN,,TMC(M),,,,44551,3.87%,6.34%,1152421,3,702639,0,0,OTHERS
2694,1999,TAMIL NADU,Vellore,"Thanikesan, M.",M,,GEN,,IND,,,,15158,1.32%,2.16%,1152421,4,702639,0,0,OTHERS
2695,1999,TAMIL NADU,Vellore,"Kuppusamy, M.",M,,GEN,,IND,,,,4471,0.39%,0.64%,1152421,5,702639,0,0,OTHERS
2696,1999,TAMIL NADU,Vellore,"Sathiyamoorthy, J",M,,GEN,,IND,,,,724,0.06%,0.10%,1152421,6,702639,0,0,OTHERS
2697,1999,TAMIL NADU,Vellore,"Subbarayan, C.",M,,GEN,,IND,,,,655,0.06%,0.09%,1152421,7,702639,0,0,OTHERS
2698,1999,TAMIL NADU,Vellore,"Panneer, V.N.",M,,GEN,,IND,,,,407,0.04%,0.06%,1152421,8,702639,0,0,OTHERS
2699,1999,TAMIL NADU,Tiruppattur,"Venugopal, D.",M,,GEN,,DMK,,,,350703,30.63%,47.00%,1144891,1,746109,1,0,NDA
2700,1999,TAMIL NADU,Tiruppattur,"Rajendran, A.R.",M,,GEN,,ADMK,,,,327090,28.57%,43.84%,1144891,2,746109,0,1,CONGRESS
2701,1999,TAMIL NADU,Tiruppattur,"Jayamohan, A.",M,,GEN,,TMC(M),,,,51932,4.54%,6.96%,1144891,3,746109,0,0,OTHERS
2702,1999,TAMIL NADU,Tiruppattur,"Amanullaha, M.",M,,GEN,,IND,,,,752,0.07%,0.10%,1144891,4,746109,0,0,OTHERS
2703,1999,TAMIL NADU,Tiruppattur,"Arumugam, G.",M,,GEN,,IND,,,,727,0.06%,0.10%,1144891,5,746109,0,0,OTHERS
2704,1999,TAMIL NADU,Tiruppattur,"Masilamani, A.",M,,GEN,,IND,,,,411,0.04%,0.06%,1144891,6,746109,0,0,OTHERS
2705,1999,TAMIL NADU,Vandavasi,"Durai, M.",M,,GEN,,PMK,,,,345539,31.27%,50.82%,1104886,1,679992,1,0,NDA
2706,1999,TAMIL NADU,Vandavasi,"Krishnasswamy, M.",M,,GEN,,INC,,,,286342,25.92%,42.11%,1104886,2,679992,0,1,CONGRESS
2707,1999,TAMIL NADU,Vandavasi,"Wahab, K.A.",M,,GEN,,TMC(M),,,,36844,3.33%,5.42%,1104886,3,679992,0,0,OTHERS
2708,1999,TAMIL NADU,Tindivanam,Ramachandran N. Gingee.,M,,GEN,,MDMK,,,,323234,28.64%,46.46%,1128742,1,695793,1,0,NDA
2709,1999,TAMIL NADU,Tindivanam,Ramamurthee K.,M,,GEN,,INC,,,,313884,27.81%,45.11%,1128742,2,695793,0,1,CONGRESS
2710,1999,TAMIL NADU,Tindivanam,Subramanian S.P.,M,,GEN,,TMC(M),,,,40879,3.62%,5.88%,1128742,3,695793,0,0,OTHERS
2711,1999,TAMIL NADU,Tindivanam,Veeramuthu G.,M,,GEN,,RJD,,,,2113,0.19%,0.30%,1128742,4,695793,0,0,CONGRESS
2712,1999,TAMIL NADU,Tindivanam,Raghavan G.,M,,GEN,,AJBP,,,,1404,0.12%,0.20%,1128742,5,695793,0,0,OTHERS
2713,1999,TAMIL NADU,Tindivanam,Punniyakotti N.,M,,GEN,,IND,,,,1178,0.10%,0.17%,1128742,6,695793,0,0,OTHERS
2714,1999,TAMIL NADU,Tindivanam,Mohamed Alijinna M.,M,,GEN,,IND,,,,496,0.04%,0.07%,1128742,7,695793,0,0,OTHERS
2715,1999,TAMIL NADU,Tindivanam,Iniyadayalan G.,M,,GEN,,IND,,,,413,0.04%,0.06%,1128742,8,695793,0,0,OTHERS
2716,1999,TAMIL NADU,Cuddalore,"Sankar, Adhi",M,,GEN,,DMK,,,,358367,31.54%,49.47%,1136122,1,724354,1,0,NDA
2717,1999,TAMIL NADU,Cuddalore,Dhamotharan M.C.,M,,GEN,,ADMK,,,,284414,25.03%,39.26%,1136122,2,724354,0,1,CONGRESS
2718,1999,TAMIL NADU,Cuddalore,"Venkatesan, P.R.S.",M,,GEN,,TMC(M),,,,65467,5.76%,9.04%,1136122,3,724354,0,0,OTHERS
2719,1999,TAMIL NADU,Cuddalore,Mannan. P.,M,,GEN,,IND,,,,757,0.07%,0.10%,1136122,4,724354,0,0,OTHERS
2720,1999,TAMIL NADU,Cuddalore,"Noorkhan, M.",M,,GEN,,IND,,,,739,0.07%,0.10%,1136122,5,724354,0,0,OTHERS
2721,1999,TAMIL NADU,Chidambaram,"Ponnuswamy, E.",M,,SC,,PMK,,,,345331,31.10%,47.11%,1110229,1,732994,1,0,NDA
2722,1999,TAMIL NADU,Chidambaram,"Thirumavalavan, R.",M,,SC,,TMC(M),,,,225768,20.34%,30.80%,1110229,2,732994,0,1,OTHERS
2723,1999,TAMIL NADU,Chidambaram,"Sumathi Udayakumar, Thirumathi, T.",F,,SC,,INC,,,,150794,13.58%,20.57%,1110229,3,732994,0,0,CONGRESS
2724,1999,TAMIL NADU,Chidambaram,"Muruganantham, D.",M,,SC,,IND,,,,1606,0.14%,0.22%,1110229,4,732994,0,0,OTHERS
2725,1999,TAMIL NADU,Chidambaram,"Kanagasabai, R.",M,,SC,,IND,,,,422,0.04%,0.06%,1110229,5,732994,0,0,OTHERS
2726,1999,TAMIL NADU,Chidambaram,"Kamaraj, V.",M,,SC,,IND,,,,384,0.03%,0.05%,1110229,6,732994,0,0,OTHERS
2727,1999,TAMIL NADU,Dharmapuri,"Elangovan, P.D.",M,,GEN,,PMK,,,,340162,27.73%,46.66%,1226879,1,728960,1,0,NDA
2728,1999,TAMIL NADU,Dharmapuri,"Munusamy, K.P.",M,,GEN,,ADMK,,,,314622,25.64%,43.16%,1226879,2,728960,0,1,CONGRESS
2729,1999,TAMIL NADU,Dharmapuri,"Rajendran, M.C.",M,,GEN,,TMC(M),,,,26681,2.17%,3.66%,1226879,3,728960,0,0,OTHERS
2730,1999,TAMIL NADU,Dharmapuri,"Appavu Chetty, V.",M,,GEN,,IND,,,,20125,1.64%,2.76%,1226879,4,728960,0,0,OTHERS
2731,1999,TAMIL NADU,Dharmapuri,"Selvam, C.",M,,GEN,,TDK,,,,12215,1.00%,1.68%,1226879,5,728960,0,0,OTHERS
2732,1999,TAMIL NADU,Dharmapuri,"Mahendran, D.",M,,GEN,,IND,,,,640,0.05%,0.09%,1226879,6,728960,0,0,OTHERS
2733,1999,TAMIL NADU,Dharmapuri,"Elangovan, V.",M,,GEN,,IND,,,,590,0.05%,0.08%,1226879,7,728960,0,0,OTHERS
2734,1999,TAMIL NADU,Dharmapuri,"Padmarajan, Dr.K.",M,,GEN,,IND,,,,372,0.03%,0.05%,1226879,8,728960,0,0,OTHERS
2735,1999,TAMIL NADU,Dharmapuri,"Murugan, R.",M,,GEN,,IND,,,,364,0.03%,0.05%,1226879,9,728960,0,0,OTHERS
2736,1999,TAMIL NADU,Krishnagiri,"Vetriselvan, V.",M,,GEN,,DMK,,,,347737,29.88%,49.83%,1163690,1,697903,1,0,NDA
2737,1999,TAMIL NADU,Krishnagiri,"Thambidurai, M.",M,,GEN,,ADMK,,,,315913,27.15%,45.27%,1163690,2,697903,0,1,CONGRESS
2738,1999,TAMIL NADU,Krishnagiri,"Vadivelu, G.A.",M,,GEN,,JD(S),,,,13154,1.13%,1.88%,1163690,3,697903,0,0,OTHERS
2739,1999,TAMIL NADU,Krishnagiri,"Doraiswamy, S.",M,,GEN,,TDK,,,,2068,0.18%,0.30%,1163690,4,697903,0,0,OTHERS
2740,1999,TAMIL NADU,Krishnagiri,"Raju, S.M.",M,,GEN,,IND,,,,1700,0.15%,0.24%,1163690,5,697903,0,0,OTHERS
2741,1999,TAMIL NADU,Krishnagiri,Sivakesavan (Alias) Kambayanallur Kathiravan,M,,GEN,,IND,,,,640,0.05%,0.09%,1163690,6,697903,0,0,OTHERS
2742,1999,TAMIL NADU,Rasipuram,"Saroja, V. Dr.",F,,SC,,ADMK,,,,304843,26.25%,47.41%,1161452,1,643060,1,0,CONGRESS
2743,1999,TAMIL NADU,Rasipuram,"Uthayarasu, S.",M,,SC,,PMK,,,,266438,22.94%,41.43%,1161452,2,643060,0,1,NDA
2744,1999,TAMIL NADU,Rasipuram,"Natesan, C. Dr.",M,,SC,,TMC(M),,,,46564,4.01%,7.24%,1161452,3,643060,0,0,OTHERS
2745,1999,TAMIL NADU,Rasipuram,"Madheshwaran,A.",M,,SC,,IND,,,,9335,0.80%,1.45%,1161452,4,643060,0,0,OTHERS
2746,1999,TAMIL NADU,Rasipuram,"Selvaseeralan, S.",M,,SC,,IND,,,,860,0.07%,0.13%,1161452,5,643060,0,0,OTHERS
2747,1999,TAMIL NADU,Rasipuram,"Senguttuvan, T.M.",M,,SC,,IND,,,,675,0.06%,0.10%,1161452,6,643060,0,0,OTHERS
2748,1999,TAMIL NADU,Rasipuram,"Raveendran,K.",M,,SC,,IND,,,,286,0.02%,0.04%,1161452,7,643060,0,0,OTHERS
2749,1999,TAMIL NADU,Salem,"Selvaganapathi, T.M.",M,,GEN,,ADMK,,,,363689,28.92%,48.89%,1257383,1,743934,1,0,CONGRESS
2750,1999,TAMIL NADU,Salem,"Ramamurthy, K.",M,,GEN,,TRC,,,,338278,26.90%,45.47%,1257383,2,743934,0,1,OTHERS
2751,1999,TAMIL NADU,Salem,"Devadass, R.",M,,GEN,,TMC(M),,,,19604,1.56%,2.64%,1257383,3,743934,0,0,OTHERS
2752,1999,TAMIL NADU,Salem,"Selvakumaran, P.M.",M,,GEN,,IND,,,,2678,0.21%,0.36%,1257383,4,743934,0,0,OTHERS
2753,1999,TAMIL NADU,Salem,"Arjunan, M.",M,,GEN,,TNPWP,,,,1631,0.13%,0.22%,1257383,5,743934,0,0,OTHERS
2754,1999,TAMIL NADU,Salem,"Sadhasivam, R.",M,,GEN,,IND,,,,946,0.08%,0.13%,1257383,6,743934,0,0,OTHERS
2755,1999,TAMIL NADU,Salem,"Ashokan, A.",M,,GEN,,IND,,,,672,0.05%,0.09%,1257383,7,743934,0,0,OTHERS
2756,1999,TAMIL NADU,Salem,"Chandramohan, A.",M,,GEN,,CPI(ML)(L),,,,652,0.05%,0.09%,1257383,8,743934,0,0,OTHERS
2757,1999,TAMIL NADU,Salem,"Sampath Kumar, P.",M,,GEN,,IND,,,,462,0.04%,0.06%,1257383,9,743934,0,0,OTHERS
2758,1999,TAMIL NADU,Salem,"Murugan, B.L.",M,,GEN,,IND,,,,434,0.03%,0.06%,1257383,10,743934,0,0,OTHERS
2759,1999,TAMIL NADU,Salem,"Kannan, K.",M,,GEN,,IND,,,,395,0.03%,0.05%,1257383,11,743934,0,0,OTHERS
2760,1999,TAMIL NADU,Salem,"Ramamoorthi, C.",M,,GEN,,CMK,,,,385,0.03%,0.05%,1257383,12,743934,0,0,OTHERS
2761,1999,TAMIL NADU,Salem,"Arivumani, K.",M,,GEN,,BMC,,,,384,0.03%,0.05%,1257383,13,743934,0,0,OTHERS
2762,1999,TAMIL NADU,Salem,"Kesavarajan, S.",M,,GEN,,AJBP,,,,248,0.02%,0.03%,1257383,14,743934,0,0,OTHERS
2763,1999,TAMIL NADU,Salem,"Periyasamy, T.",M,,GEN,,IND,,,,235,0.02%,0.03%,1257383,15,743934,0,0,OTHERS
2764,1999,TAMIL NADU,Salem,"Mohammad Nazeerudeen, D.M.",M,,GEN,,IND,,,,129,0.01%,0.02%,1257383,16,743934,0,0,OTHERS
2765,1999,TAMIL NADU,Salem,"Manickam, R.",M,,GEN,,IND,,,,123,0.01%,0.02%,1257383,17,743934,0,0,OTHERS
2766,1999,TAMIL NADU,Salem,"Chinathambi, P.",M,,GEN,,IND,,,,107,0.01%,0.01%,1257383,18,743934,0,0,OTHERS
2767,1999,TAMIL NADU,Salem,"Manimeghalan, M.A.K.",M,,GEN,,THMM,,,,105,0.01%,0.01%,1257383,19,743934,0,0,OTHERS
2768,1999,TAMIL NADU,Salem,"Srinivasan, R.",M,,GEN,,IND,,,,81,0.01%,0.01%,1257383,20,743934,0,0,OTHERS
2769,1999,TAMIL NADU,Salem,"Rajendran, S.K.",M,,GEN,,IND,,,,39,0.00%,0.01%,1257383,21,743934,0,0,OTHERS
2770,1999,TAMIL NADU,Tiruchengode,"Kannappan, M.",M,,GEN,,MDMK,,,,409293,26.80%,48.37%,1527064,1,846112,1,0,NDA
2771,1999,TAMIL NADU,Tiruchengode,"Palanisamy, K.",M,,GEN,,ADMK,,,,404737,26.50%,47.83%,1527064,2,846112,0,1,CONGRESS
2772,1999,TAMIL NADU,Tiruchengode,"Kanagasabapathi, T.M.",M,,GEN,,PT,,,,11535,0.76%,1.36%,1527064,3,846112,0,0,OTHERS
2773,1999,TAMIL NADU,Tiruchengode,"Gowrisankar, E.P.",M,,GEN,,TDK,,,,3317,0.22%,0.39%,1527064,4,846112,0,0,OTHERS
2774,1999,TAMIL NADU,Tiruchengode,"Mathaiyan, K.",M,,GEN,,THMM,,,,2570,0.17%,0.30%,1527064,5,846112,0,0,OTHERS
2775,1999,TAMIL NADU,Tiruchengode,"Thandapani, M.",M,,GEN,,IND,,,,989,0.06%,0.12%,1527064,6,846112,0,0,OTHERS
2776,1999,TAMIL NADU,Tiruchengode,"Karupannan, C.",M,,GEN,,IND,,,,918,0.06%,0.11%,1527064,7,846112,0,0,OTHERS
2777,1999,TAMIL NADU,Tiruchengode,"Selvakumar, P.",M,,GEN,,IND,,,,401,0.03%,0.05%,1527064,8,846112,0,0,OTHERS
2778,1999,TAMIL NADU,Tiruchengode,"Chokkalingam, A.P.",M,,GEN,,IND,,,,255,0.02%,0.03%,1527064,9,846112,0,0,OTHERS
2779,1999,TAMIL NADU,Nilgiris,"Mathan, M. (Alias) Master Mathan, M.",M,,GEN,,BJP,,,,369828,27.43%,49.79%,1348475,1,742727,1,0,NDA
2780,1999,TAMIL NADU,Nilgiris,"Prabhu, R.",M,,GEN,,INC,,,,345869,25.65%,46.57%,1348475,2,742727,0,1,CONGRESS
2781,1999,TAMIL NADU,Nilgiris,"Chinnaraj, C.",M,,GEN,,PT,,,,7612,0.56%,1.02%,1348475,3,742727,0,0,OTHERS
2782,1999,TAMIL NADU,Nilgiris,"Sinnaramasamy, A.G.",M,,GEN,,TDK,,,,1950,0.14%,0.26%,1348475,4,742727,0,0,OTHERS
2783,1999,TAMIL NADU,Nilgiris,"Ajmal, G.",M,,GEN,,IND,,,,1306,0.10%,0.18%,1348475,5,742727,0,0,OTHERS
2784,1999,TAMIL NADU,Nilgiris,"Anandhakumar, L.",M,,GEN,,IND,,,,1258,0.09%,0.17%,1348475,6,742727,0,0,OTHERS
2785,1999,TAMIL NADU,Nilgiris,"Rangaswamy Advocate, N.",M,,GEN,,AJBP,,,,875,0.06%,0.12%,1348475,7,742727,0,0,OTHERS
2786,1999,TAMIL NADU,Nilgiris,"Shanmugam, R.",M,,GEN,,IND,,,,302,0.02%,0.04%,1348475,8,742727,0,0,OTHERS
2787,1999,TAMIL NADU,Gobichettipalayam,"Kaliappan, K.K.",M,,GEN,,ADMK,,,,299184,28.06%,46.54%,1066362,1,642800,1,0,CONGRESS
2788,1999,TAMIL NADU,Gobichettipalayam,"Arjun, K.G.S.",M,,GEN,,DMK,,,,269172,25.24%,41.87%,1066362,2,642800,0,1,NDA
2789,1999,TAMIL NADU,Gobichettipalayam,"Kuppuswamy, C.K.",M,,GEN,,TMC(M),,,,48304,4.53%,7.51%,1066362,3,642800,0,0,OTHERS
2790,1999,TAMIL NADU,Gobichettipalayam,"Manikandan, Era.",M,,GEN,,TDK,,,,3224,0.30%,0.50%,1066362,4,642800,0,0,OTHERS
2791,1999,TAMIL NADU,Gobichettipalayam,"Ramamoorthy, S.A.",M,,GEN,,IND,,,,2506,0.24%,0.39%,1066362,5,642800,0,0,OTHERS
2792,1999,TAMIL NADU,Gobichettipalayam,Palanisamy,M,,GEN,,IND,,,,1069,0.10%,0.17%,1066362,6,642800,0,0,OTHERS
2793,1999,TAMIL NADU,Gobichettipalayam,"Chinna Ponnu Vathiyar, V.M.",M,,GEN,,IND,,,,796,0.07%,0.12%,1066362,7,642800,0,0,OTHERS
2794,1999,TAMIL NADU,Gobichettipalayam,"Elango, K.T.",M,,GEN,,IND,,,,566,0.05%,0.09%,1066362,8,642800,0,0,OTHERS
2795,1999,TAMIL NADU,Gobichettipalayam,"Arumugham, K.K.",M,,GEN,,IND,,,,472,0.04%,0.07%,1066362,9,642800,0,0,OTHERS
2796,1999,TAMIL NADU,Gobichettipalayam,"Mathal, (Tmt)",F,,GEN,,IND,,,,457,0.04%,0.07%,1066362,10,642800,0,0,OTHERS
2797,1999,TAMIL NADU,Gobichettipalayam,"Sheik Dawood, A.M.",M,,GEN,,IND,,,,438,0.04%,0.07%,1066362,11,642800,0,0,OTHERS
2798,1999,TAMIL NADU,Coimbatore,"Radhakrishnan, C.P.",M,,GEN,,BJP,,,,430068,27.37%,49.20%,1571475,1,874136,1,0,NDA
2799,1999,TAMIL NADU,Coimbatore,"Nallakannu, R.",M,,GEN,,CPI,,,,375991,23.93%,43.01%,1571475,2,874136,0,1,OTHERS
2800,1999,TAMIL NADU,Coimbatore,"Balasubramonian, S.R.",M,,GEN,,TMC(M),,,,45205,2.88%,5.17%,1571475,3,874136,0,0,OTHERS
2801,1999,TAMIL NADU,Coimbatore,"Lakshmana Narayanan, R.",M,,GEN,,IND,,,,9502,0.60%,1.09%,1571475,4,874136,0,0,OTHERS
2802,1999,TAMIL NADU,Coimbatore,"Sengottaian, M.P.",M,,GEN,,IND,,,,3300,0.21%,0.38%,1571475,5,874136,0,0,OTHERS
2803,1999,TAMIL NADU,Coimbatore,"Thirumoorthy, K.",M,,GEN,,FBL,,,,3089,0.20%,0.35%,1571475,6,874136,0,0,OTHERS
2804,1999,TAMIL NADU,Coimbatore,Arjun Sampath,M,,GEN,,IND,,,,2866,0.18%,0.33%,1571475,7,874136,0,0,OTHERS
2805,1999,TAMIL NADU,Coimbatore,"Noormuhamad, A.",M,,GEN,,IND,,,,2535,0.16%,0.29%,1571475,8,874136,0,0,OTHERS
2806,1999,TAMIL NADU,Coimbatore,"Palanisamy, R.",M,,GEN,,TDK,,,,1464,0.09%,0.17%,1571475,9,874136,0,0,OTHERS
2807,1999,TAMIL NADU,Pollachi,"Krishnan, Dr.C.",M,,SC,,MDMK,,,,293038,27.28%,47.78%,1074230,1,613288,1,0,NDA
2808,1999,TAMIL NADU,Pollachi,"Thiyagarajan, M.",M,,SC,,ADMK,,,,283523,26.39%,46.23%,1074230,2,613288,0,1,CONGRESS
2809,1999,TAMIL NADU,Pollachi,"Rajan, K.N.",M,,SC,,JD(S),,,,9914,0.92%,1.62%,1074230,3,613288,0,0,OTHERS
2810,1999,TAMIL NADU,Pollachi,"Jothiraj, M.",M,,SC,,PT,,,,9280,0.86%,1.51%,1074230,4,613288,0,0,OTHERS
2811,1999,TAMIL NADU,Pollachi,"Ganesan, P.",M,,SC,,IND,,,,6886,0.64%,1.12%,1074230,5,613288,0,0,OTHERS
2812,1999,TAMIL NADU,Palani,"Kumarasamy, P.",M,,GEN,,ADMK,,,,297850,25.68%,43.62%,1159677,1,682853,1,0,CONGRESS
2813,1999,TAMIL NADU,Palani,"Ganesha Murthi, A.",M,,GEN,,MDMK,,,,269133,23.21%,39.41%,1159677,2,682853,0,1,NDA
2814,1999,TAMIL NADU,Palani,"Kaarvendhan, S.K.",M,,GEN,,TMC(M),,,,85407,7.36%,12.51%,1159677,3,682853,0,0,OTHERS
2815,1999,TAMIL NADU,Palani,"Dharamalingam, M.",M,,GEN,,IND,,,,5046,0.44%,0.74%,1159677,4,682853,0,0,OTHERS
2816,1999,TAMIL NADU,Palani,"Natarajan, K.M.",M,,GEN,,IND,,,,3550,0.31%,0.52%,1159677,5,682853,0,0,OTHERS
2817,1999,TAMIL NADU,Palani,"Murugesan, K.L.",M,,GEN,,TDK,,,,971,0.08%,0.14%,1159677,6,682853,0,0,OTHERS
2818,1999,TAMIL NADU,Palani,"Balasubramani, M.",M,,GEN,,IND,,,,934,0.08%,0.14%,1159677,7,682853,0,0,OTHERS
2819,1999,TAMIL NADU,Palani,"Rathinasamy, C.",M,,GEN,,IND,,,,676,0.06%,0.10%,1159677,8,682853,0,0,OTHERS
2820,1999,TAMIL NADU,Palani,"Kumarasamy, S.P.",M,,GEN,,INGP,,,,594,0.05%,0.09%,1159677,9,682853,0,0,OTHERS
2821,1999,TAMIL NADU,Palani,"Archunan, K.",M,,GEN,,IND,,,,468,0.04%,0.07%,1159677,10,682853,0,0,OTHERS
2822,1999,TAMIL NADU,Palani,"Palanisamy, K.C.",M,,GEN,,SHS,,,,450,0.04%,0.07%,1159677,11,682853,0,0,NDA
2823,1999,TAMIL NADU,Dindigul,"Sreenivaasan, C.",M,,GEN,,ADMK,,,,294794,24.68%,42.94%,1194616,1,686477,1,0,CONGRESS
2824,1999,TAMIL NADU,Dindigul,"Chandrasekar, S.",M,,GEN,,DMK,,,,274451,22.97%,39.98%,1194616,2,686477,0,1,NDA
2825,1999,TAMIL NADU,Dindigul,"Chitthan, N.S.V.",M,,GEN,,TMC(M),,,,69713,5.84%,10.16%,1194616,3,686477,0,0,OTHERS
2826,1999,TAMIL NADU,Dindigul,"Surendran, K.",M,,GEN,,FBL,,,,32342,2.71%,4.71%,1194616,4,686477,0,0,OTHERS
2827,1999,TAMIL NADU,Dindigul,"Subramanian, R.",M,,GEN,,IND,,,,995,0.08%,0.14%,1194616,5,686477,0,0,OTHERS
2828,1999,TAMIL NADU,Dindigul,"Kepran, S.",M,,GEN,,IND,,,,361,0.03%,0.05%,1194616,6,686477,0,0,OTHERS
2829,1999,TAMIL NADU,Dindigul,"Pandiammal, K.",F,,GEN,,IND,,,,349,0.03%,0.05%,1194616,7,686477,0,0,OTHERS
2830,1999,TAMIL NADU,Dindigul,"Ravindran, J.",M,,GEN,,IND,,,,199,0.02%,0.03%,1194616,8,686477,0,0,OTHERS
2831,1999,TAMIL NADU,Dindigul,"Machakkalai, M.",M,,GEN,,IND,,,,194,0.02%,0.03%,1194616,9,686477,0,0,OTHERS
2832,1999,TAMIL NADU,Madurai,"Mohan, P.",M,,GEN,,CPM,,,,328204,22.95%,43.79%,1429975,1,749441,1,0,OTHERS
2833,1999,TAMIL NADU,Madurai,"Muthuramalingam, Pon.",M,,GEN,,DMK,,,,290981,20.35%,38.83%,1429975,2,749441,0,1,NDA
2834,1999,TAMIL NADU,Madurai,"Rambabu, A.G.S.",M,,GEN,,TMC(M),,,,89973,6.29%,12.01%,1429975,3,749441,0,0,OTHERS
2835,1999,TAMIL NADU,Madurai,Subramanian Swamy,M,,GEN,,JP,,,,20489,1.43%,2.73%,1429975,4,749441,0,0,OTHERS
2836,1999,TAMIL NADU,Madurai,"Singarajan, S.",M,,GEN,,IND,,,,10625,0.74%,1.42%,1429975,5,749441,0,0,OTHERS
2837,1999,TAMIL NADU,Madurai,"Meenakshi Sundaram, M.Dr.",M,,GEN,,IND,,,,5593,0.39%,0.75%,1429975,6,749441,0,0,OTHERS
2838,1999,TAMIL NADU,Madurai,"Gunasekaran,R.",M,,GEN,,AJBP,,,,2539,0.18%,0.34%,1429975,7,749441,0,0,OTHERS
2839,1999,TAMIL NADU,Periyakulam,"Dhinakaran,",M,,GEN,,ADMK,,,,303881,27.09%,45.64%,1121725,1,665824,1,0,CONGRESS
2840,1999,TAMIL NADU,Periyakulam,"Selvendran, P.",M,,GEN,,DMK,,,,258075,23.01%,38.76%,1121725,2,665824,0,1,NDA
2841,1999,TAMIL NADU,Periyakulam,"Manssoor Alikhan, A.",M,,GEN,,PT,,,,87429,7.79%,13.13%,1121725,3,665824,0,0,OTHERS
2842,1999,TAMIL NADU,Periyakulam,"Jegannathan,P. R.",M,,GEN,,DTMK,,,,1414,0.13%,0.21%,1121725,4,665824,0,0,OTHERS
2843,1999,TAMIL NADU,Periyakulam,"Sadayandi, A.",M,,GEN,,IND,,,,1327,0.12%,0.20%,1121725,5,665824,0,0,OTHERS
2844,1999,TAMIL NADU,Periyakulam,"Rajagopal, C.",M,,GEN,,IND,,,,1256,0.11%,0.19%,1121725,6,665824,0,0,OTHERS
